epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/f1_macro,test/loss,train/acc_epoch,train/acc_step,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/loss,val/n_classes_pred,val_f1_macro
,0.00042489872995577117,0.004248987299557712,3929,,,,,,,,,,,,
3,,,3929,,,,,1.0,,1.3926738500595093,,,,,
,0.00042453180539795966,0.0042453180539795965,3939,,,,,,,,,,,,
,0.00042453180539795966,0.0042453180539795965,3939,,,,,,,,,,,,
3,,,3939,,,,,0.8125,,2.475396156311035,,,,,
,0.00042416414594768616,0.004241641459476862,3949,,,,,,,,,,,,
,0.00042416414594768616,0.004241641459476862,3949,,,,,,,,,,,,
3,,,3949,,,,,0.8125,,2.2525484561920166,,,,,
,0.000423795753153036,0.00423795753153036,3959,,,,,,,,,,,,
,0.000423795753153036,0.00423795753153036,3959,,,,,,,,,,,,
3,,,3959,,,,,0.8125,,1.4593504667282104,,,,,
,0.0004234266285651827,0.004234266285651827,3969,,,,,,,,,,,,
,0.0004234266285651827,0.004234266285651827,3969,,,,,,,,,,,,
3,,,3969,,,,,0.875,,1.1680859327316284,,,,,
,0.0004230567737383809,0.00423056773738381,3979,,,,,,,,,,,,
,0.0004230567737383809,0.00423056773738381,3979,,,,,,,,,,,,
3,,,3979,,,,,0.75,,1.7137401103973389,,,,,
,0.0004226861902299601,0.0042268619022996015,3989,,,,,,,,,,,,
,0.0004226861902299601,0.0042268619022996015,3989,,,,,,,,,,,,
3,,,3989,,,,,0.8125,,0.8456779718399048,,,,,
,0.000422314879600318,0.00422314879600318,3999,,,,,,,,,,,,
,0.000422314879600318,0.00422314879600318,3999,,,,,,,,,,,,
3,,,3999,,,,,0.8125,,2.1186234951019287,,,,,
,0.00042194284341291386,0.004219428434129139,4009,,,,,,,,,,,,
,0.00042194284341291386,0.004219428434129139,4009,,,,,,,,,,,,
3,,,4009,,,,,1.0,,1.450221061706543,,,,,
,0.00042157008323426217,0.004215700832342621,4019,,,,,,,,,,,,
,0.00042157008323426217,0.004215700832342621,4019,,,,,,,,,,,,
3,,,4019,,,,,0.8125,,1.6663780212402344,,,,,
,0.00042119660063392577,0.004211966006339258,4029,,,,,,,,,,,,
,0.00042119660063392577,0.004211966006339258,4029,,,,,,,,,,,,
3,,,4029,,,,,0.8125,,0.9448103904724121,,,,,
,0.0004208223971845095,0.004208223971845095,4039,,,,,,,,,,,,
,0.0004208223971845095,0.004208223971845095,4039,,,,,,,,,,,,
3,,,4039,,,,,0.8125,,1.2826473712921143,,,,,
,0.0004204474744616534,0.004204474744616534,4049,,,,,,,,,,,,
,0.0004204474744616534,0.004204474744616534,4049,,,,,,,,,,,,
3,,,4049,,,,,0.875,,1.5397412776947021,,,,,
,0.00042007183404402595,0.004200718340440259,4059,,,,,,,,,,,,
,0.00042007183404402595,0.004200718340440259,4059,,,,,,,,,,,,
3,,,4059,,,,,0.875,,1.1498174667358398,,,,,
,0.0004196954775133177,0.004196954775133177,4069,,,,,,,,,,,,
,0.0004196954775133177,0.004196954775133177,4069,,,,,,,,,,,,
3,,,4069,,,,,0.8125,,0.901323139667511,,,,,
,0.0004193184064542347,0.004193184064542347,4079,,,,,,,,,,,,
,0.0004193184064542347,0.004193184064542347,4079,,,,,,,,,,,,
3,,,4079,,,,,0.8125,,2.2424795627593994,,,,,
,0.0004189406224544913,0.004189406224544913,4089,,,,,,,,,,,,
,0.0004189406224544913,0.004189406224544913,4089,,,,,,,,,,,,
3,,,4089,,,,,0.8125,,2.612175941467285,,,,,
,0.00041856212710480404,0.00418562127104804,4099,,,,,,,,,,,,
3,,,4099,,,,,0.75,,2.1920738220214844,,,,,
3,,,4099,,,,,,,,0.8408541083335876,0.7481557726860046,1.9424784183502197,8.0,0.7481557726860046
3,,,4099,,,,0.8085041642189026,,1.7654691934585571,,,,,,
,0.0004181829219988846,0.0041818292199888455,4109,,,,,,,,,,,,
,0.0004181829219988846,0.0041818292199888455,4109,,,,,,,,,,,,
4,,,4109,,,,,0.875,,1.7886205911636353,,,,,
,0.00041780300873343315,0.004178030087334332,4119,,,,,,,,,,,,
,0.00041780300873343315,0.004178030087334332,4119,,,,,,,,,,,,
4,,,4119,,,,,0.75,,2.4131860733032227,,,,,
,0.0004174223889081318,0.004174223889081318,4129,,,,,,,,,,,,
,0.0004174223889081318,0.004174223889081318,4129,,,,,,,,,,,,
4,,,4129,,,,,1.0,,0.8208589553833008,,,,,
,0.0004170410641256376,0.0041704106412563755,4139,,,,,,,,,,,,
,0.0004170410641256376,0.0041704106412563755,4139,,,,,,,,,,,,
4,,,4139,,,,,0.8125,,2.50370454788208,,,,,
,0.0004166590359915761,0.004166590359915761,4149,,,,,,,,,,,,
,0.0004166590359915761,0.004166590359915761,4149,,,,,,,,,,,,
4,,,4149,,,,,0.75,,2.297947406768799,,,,,
,0.0004162763061145342,0.004162763061145342,4159,,,,,,,,,,,,
,0.0004162763061145342,0.004162763061145342,4159,,,,,,,,,,,,
4,,,4159,,,,,0.9375,,2.109314203262329,,,,,
,0.00041589287610605387,0.0041589287610605385,4169,,,,,,,,,,,,
,0.00041589287610605387,0.0041589287610605385,4169,,,,,,,,,,,,
4,,,4169,,,,,0.6875,,2.360591173171997,,,,,
,0.0004155087475806247,0.004155087475806248,4179,,,,,,,,,,,,
,0.0004155087475806247,0.004155087475806248,4179,,,,,,,,,,,,
4,,,4179,,,,,0.875,,2.0957493782043457,,,,,
,0.000415123922155678,0.004151239221556779,4189,,,,,,,,,,,,
,0.000415123922155678,0.004151239221556779,4189,,,,,,,,,,,,
4,,,4189,,,,,0.8125,,1.8156299591064453,,,,,
,0.0004147384014515789,0.004147384014515789,4199,,,,,,,,,,,,
,0.0004147384014515789,0.004147384014515789,4199,,,,,,,,,,,,
4,,,4199,,,,,1.0,,1.828514814376831,,,,,
,0.0004143521870916206,0.004143521870916206,4209,,,,,,,,,,,,
,0.0004143521870916206,0.004143521870916206,4209,,,,,,,,,,,,
4,,,4209,,,,,0.75,,2.046327829360962,,,,,
,0.00041396528070201683,0.004139652807020168,4219,,,,,,,,,,,,
,0.00041396528070201683,0.004139652807020168,4219,,,,,,,,,,,,
4,,,4219,,,,,0.8125,,2.801173448562622,,,,,
,0.0004135776839118952,0.004135776839118952,4229,,,,,,,,,,,,
,0.0004135776839118952,0.004135776839118952,4229,,,,,,,,,,,,
4,,,4229,,,,,0.75,,1.9010460376739502,,,,,
,0.00041318939835329046,0.004131893983532905,4239,,,,,,,,,,,,
,0.00041318939835329046,0.004131893983532905,4239,,,,,,,,,,,,
4,,,4239,,,,,0.875,,2.1995737552642822,,,,,
,0.00041280042566113736,0.004128004256611374,4249,,,,,,,,,,,,
,0.00041280042566113736,0.004128004256611374,4249,,,,,,,,,,,,
4,,,4249,,,,,0.8125,,1.5224686861038208,,,,,
,0.000412410767473264,0.00412410767473264,4259,,,,,,,,,,,,
,0.000412410767473264,0.00412410767473264,4259,,,,,,,,,,,,
4,,,4259,,,,,0.8125,,2.02044415473938,,,,,
,0.00041202042543038507,0.004120204254303851,4269,,,,,,,,,,,,
,0.00041202042543038507,0.004120204254303851,4269,,,,,,,,,,,,
4,,,4269,,,,,0.875,,1.1518120765686035,,,,,
,0.00041162940117609435,0.004116294011760944,4279,,,,,,,,,,,,
,0.00041162940117609435,0.004116294011760944,4279,,,,,,,,,,,,
4,,,4279,,,,,0.875,,1.994293212890625,,,,,
,0.00041123769635685847,0.004112376963568585,4289,,,,,,,,,,,,
,0.00041123769635685847,0.004112376963568585,4289,,,,,,,,,,,,
4,,,4289,,,,,0.625,,2.7055184841156006,,,,,
,0.0004108453126220096,0.004108453126220097,4299,,,,,,,,,,,,
,0.0004108453126220096,0.004108453126220097,4299,,,,,,,,,,,,
4,,,4299,,,,,0.875,,1.4679559469223022,,,,,
,0.00041045225162373856,0.0041045225162373855,4309,,,,,,,,,,,,
,0.00041045225162373856,0.0041045225162373855,4309,,,,,,,,,,,,
4,,,4309,,,,,0.9375,,2.049051523208618,,,,,
,0.00041005851501708777,0.004100585150170878,4319,,,,,,,,,,,,
,0.00041005851501708777,0.004100585150170878,4319,,,,,,,,,,,,
4,,,4319,,,,,0.875,,1.604616403579712,,,,,
,0.00040966410445994483,0.004096641044599448,4329,,,,,,,,,,,,
,0.00040966410445994483,0.004096641044599448,4329,,,,,,,,,,,,
4,,,4329,,,,,0.6875,,1.111801028251648,,,,,
,0.0004092690216130346,0.004092690216130346,4339,,,,,,,,,,,,
,0.0004092690216130346,0.004092690216130346,4339,,,,,,,,,,,,
4,,,4339,,,,,0.9375,,1.8648885488510132,,,,,
,0.00040887326813991286,0.004088732681399128,4349,,,,,,,,,,,,
,0.00040887326813991286,0.004088732681399128,4349,,,,,,,,,,,,
4,,,4349,,,,,0.6875,,2.6734819412231445,,,,,
,0.00040847684570695944,0.004084768457069594,4359,,,,,,,,,,,,
,0.00040847684570695944,0.004084768457069594,4359,,,,,,,,,,,,
4,,,4359,,,,,0.6875,,2.0825884342193604,,,,,
,0.0004080797559833706,0.004080797559833706,4369,,,,,,,,,,,,
,0.0004080797559833706,0.004080797559833706,4369,,,,,,,,,,,,
4,,,4369,,,,,0.625,,2.2467401027679443,,,,,
,0.00040768200064115247,0.004076820006411524,4379,,,,,,,,,,,,
,0.00040768200064115247,0.004076820006411524,4379,,,,,,,,,,,,
4,,,4379,,,,,0.875,,1.3291654586791992,,,,,
,0.0004072835813551138,0.004072835813551138,4389,,,,,,,,,,,,
,0.0004072835813551138,0.004072835813551138,4389,,,,,,,,,,,,
4,,,4389,,,,,0.875,,1.4398807287216187,,,,,
,0.00040688449980285914,0.0040688449980285915,4399,,,,,,,,,,,,
,0.00040688449980285914,0.0040688449980285915,4399,,,,,,,,,,,,
4,,,4399,,,,,0.8125,,1.7250571250915527,,,,,
,0.0004064847576647813,0.004064847576647814,4409,,,,,,,,,,,,
,0.0004064847576647813,0.004064847576647814,4409,,,,,,,,,,,,
4,,,4409,,,,,0.875,,1.4659841060638428,,,,,
,0.00040608435662405507,0.004060843566240551,4419,,,,,,,,,,,,
,0.00040608435662405507,0.004060843566240551,4419,,,,,,,,,,,,
4,,,4419,,,,,0.6875,,2.3089566230773926,,,,,
,0.0004056832983666291,0.004056832983666291,4429,,,,,,,,,,,,
,0.0004056832983666291,0.004056832983666291,4429,,,,,,,,,,,,
4,,,4429,,,,,0.6875,,2.3801815509796143,,,,,
,0.00040528158458121965,0.004052815845812197,4439,,,,,,,,,,,,
,0.00040528158458121965,0.004052815845812197,4439,,,,,,,,,,,,
4,,,4439,,,,,0.8125,,2.047161102294922,,,,,
,0.0004048792169593033,0.004048792169593033,4449,,,,,,,,,,,,
,0.0004048792169593033,0.004048792169593033,4449,,,,,,,,,,,,
4,,,4449,,,,,0.625,,1.8112915754318237,,,,,
,0.00040447619719510933,0.004044761971951093,4459,,,,,,,,,,,,
,0.00040447619719510933,0.004044761971951093,4459,,,,,,,,,,,,
4,,,4459,,,,,1.0,,1.5144087076187134,,,,,
,0.00040407252698561325,0.0040407252698561325,4469,,,,,,,,,,,,
,0.00040407252698561325,0.0040407252698561325,4469,,,,,,,,,,,,
4,,,4469,,,,,0.8125,,1.809546709060669,,,,,
,0.0004036682080305294,0.004036682080305294,4479,,,,,,,,,,,,
,0.0004036682080305294,0.004036682080305294,4479,,,,,,,,,,,,
4,,,4479,,,,,0.8125,,1.945475459098816,,,,,
,0.00040326324203230355,0.0040326324203230355,4489,,,,,,,,,,,,
,0.00040326324203230355,0.0040326324203230355,4489,,,,,,,,,,,,
4,,,4489,,,,,0.9375,,1.6127318143844604,,,,,
,0.00040285763069610597,0.00402857630696106,4499,,,,,,,,,,,,
,0.00040285763069610597,0.00402857630696106,4499,,,,,,,,,,,,
4,,,4499,,,,,0.75,,2.108297109603882,,,,,
,0.0004024513757298245,0.0040245137572982445,4509,,,,,,,,,,,,
,0.0004024513757298245,0.0040245137572982445,4509,,,,,,,,,,,,
4,,,4509,,,,,0.8125,,1.7441928386688232,,,,,
,0.0004020444788440568,0.004020444788440568,4519,,,,,,,,,,,,
,0.0004020444788440568,0.004020444788440568,4519,,,,,,,,,,,,
4,,,4519,,,,,0.625,,2.4995651245117188,,,,,
,0.0004016369417521034,0.004016369417521034,4529,,,,,,,,,,,,
,0.0004016369417521034,0.004016369417521034,4529,,,,,,,,,,,,
4,,,4529,,,,,0.6875,,1.9269977807998657,,,,,
,0.0004012287661699608,0.004012287661699608,4539,,,,,,,,,,,,
,0.0004012287661699608,0.004012287661699608,4539,,,,,,,,,,,,
4,,,4539,,,,,0.875,,1.7715965509414673,,,,,
,0.0004008199538163137,0.004008199538163137,4549,,,,,,,,,,,,
,0.0004008199538163137,0.004008199538163137,4549,,,,,,,,,,,,
4,,,4549,,,,,0.9375,,0.9516538381576538,,,,,
,0.0004004105064125281,0.004004105064125281,4559,,,,,,,,,,,,
,0.0004004105064125281,0.004004105064125281,4559,,,,,,,,,,,,
4,,,4559,,,,,0.8125,,2.157938003540039,,,,,
,0.000400000425682644,0.00400000425682644,4569,,,,,,,,,,,,
,0.000400000425682644,0.00400000425682644,4569,,,,,,,,,,,,
4,,,4569,,,,,0.625,,3.0157060623168945,,,,,
,0.00039958971335336813,0.0039958971335336815,4579,,,,,,,,,,,,
,0.00039958971335336813,0.0039958971335336815,4579,,,,,,,,,,,,
4,,,4579,,,,,0.875,,1.624611258506775,,,,,
,0.00039917837115406655,0.003991783711540665,4589,,,,,,,,,,,,
,0.00039917837115406655,0.003991783711540665,4589,,,,,,,,,,,,
4,,,4589,,,,,0.6875,,2.19399356842041,,,,,
,0.00039876640081675766,0.003987664008167576,4599,,,,,,,,,,,,
,0.00039876640081675766,0.003987664008167576,4599,,,,,,,,,,,,
4,,,4599,,,,,0.75,,2.2297916412353516,,,,,
,0.0003983538040761045,0.003983538040761046,4609,,,,,,,,,,,,
,0.0003983538040761045,0.003983538040761046,4609,,,,,,,,,,,,
4,,,4609,,,,,0.9375,,2.036029815673828,,,,,
,0.000397940582669408,0.0039794058266940805,4619,,,,,,,,,,,,
,0.000397940582669408,0.0039794058266940805,4619,,,,,,,,,,,,
4,,,4619,,,,,0.6875,,1.230411410331726,,,,,
,0.00039752673833659904,0.00397526738336599,4629,,,,,,,,,,,,
,0.00039752673833659904,0.00397526738336599,4629,,,,,,,,,,,,
4,,,4629,,,,,0.8125,,2.481679677963257,,,,,
,0.00039711227282023144,0.003971122728202314,4639,,,,,,,,,,,,
,0.00039711227282023144,0.003971122728202314,4639,,,,,,,,,,,,
4,,,4639,,,,,0.8125,,1.4139964580535889,,,,,
,0.00039669718786547486,0.0039669718786547485,4649,,,,,,,,,,,,
,0.00039669718786547486,0.0039669718786547485,4649,,,,,,,,,,,,
4,,,4649,,,,,0.75,,1.7348597049713135,,,,,
,0.000396281485220107,0.0039628148522010695,4659,,,,,,,,,,,,
,0.000396281485220107,0.0039628148522010695,4659,,,,,,,,,,,,
4,,,4659,,,,,0.8125,,2.100311756134033,,,,,
,0.00039586516663450645,0.003958651666345065,4669,,,,,,,,,,,,
,0.00039586516663450645,0.003958651666345065,4669,,,,,,,,,,,,
4,,,4669,,,,,0.8125,,1.0087060928344727,,,,,
,0.0003954482338616453,0.003954482338616453,4679,,,,,,,,,,,,
,0.0003954482338616453,0.003954482338616453,4679,,,,,,,,,,,,
4,,,4679,,,,,0.9375,,2.085803747177124,,,,,
,0.0003950306886570819,0.003950306886570819,4689,,,,,,,,,,,,
,0.0003950306886570819,0.003950306886570819,4689,,,,,,,,,,,,
4,,,4689,,,,,0.8125,,1.7197474241256714,,,,,
,0.00039461253277895314,0.003946125327789532,4699,,,,,,,,,,,,
,0.00039461253277895314,0.003946125327789532,4699,,,,,,,,,,,,
4,,,4699,,,,,0.75,,1.7073191404342651,,,,,
,0.0003941937679879675,0.003941937679879675,4709,,,,,,,,,,,,
,0.0003941937679879675,0.003941937679879675,4709,,,,,,,,,,,,
4,,,4709,,,,,0.8125,,1.994596242904663,,,,,
,0.0003937743960473971,0.003937743960473971,4719,,,,,,,,,,,,
,0.0003937743960473971,0.003937743960473971,4719,,,,,,,,,,,,
4,,,4719,,,,,0.8125,,2.304319381713867,,,,,
,0.00039335441872307065,0.003933544187230706,4729,,,,,,,,,,,,
,0.00039335441872307065,0.003933544187230706,4729,,,,,,,,,,,,
4,,,4729,,,,,0.8125,,0.9893120527267456,,,,,
,0.000392933837783366,0.00392933837783366,4739,,,,,,,,,,,,
,0.000392933837783366,0.00392933837783366,4739,,,,,,,,,,,,
4,,,4739,,,,,0.625,,1.753267526626587,,,,,
,0.0003925126549992025,0.003925126549992025,4749,,,,,,,,,,,,
,0.0003925126549992025,0.003925126549992025,4749,,,,,,,,,,,,
4,,,4749,,,,,0.875,,2.36912202835083,,,,,
,0.00039209087214403396,0.00392090872144034,4759,,,,,,,,,,,,
,0.00039209087214403396,0.00392090872144034,4759,,,,,,,,,,,,
4,,,4759,,,,,0.9375,,1.3380167484283447,,,,,
,0.0003916684909938404,0.003916684909938404,4769,,,,,,,,,,,,
,0.0003916684909938404,0.003916684909938404,4769,,,,,,,,,,,,
4,,,4769,,,,,0.75,,2.1931328773498535,,,,,
,0.00039124551332712134,0.003912455133271213,4779,,,,,,,,,,,,
,0.00039124551332712134,0.003912455133271213,4779,,,,,,,,,,,,
4,,,4779,,,,,0.625,,1.4531525373458862,,,,,
,0.000390821940924888,0.00390821940924888,4789,,,,,,,,,,,,
,0.000390821940924888,0.00390821940924888,4789,,,,,,,,,,,,
4,,,4789,,,,,0.8125,,2.340670585632324,,,,,
,0.0003903977755706557,0.003903977755706557,4799,,,,,,,,,,,,
,0.0003903977755706557,0.003903977755706557,4799,,,,,,,,,,,,
4,,,4799,,,,,1.0,,1.5972954034805298,,,,,
,0.00038997301905043674,0.0038997301905043676,4809,,,,,,,,,,,,
,0.00038997301905043674,0.0038997301905043676,4809,,,,,,,,,,,,
4,,,4809,,,,,0.8125,,2.1960408687591553,,,,,
,0.0003895476731527323,0.0038954767315273232,4819,,,,,,,,,,,,
,0.0003895476731527323,0.0038954767315273232,4819,,,,,,,,,,,,
4,,,4819,,,,,0.875,,1.0544003248214722,,,,,
,0.00038912173966852546,0.0038912173966852547,4829,,,,,,,,,,,,
,0.00038912173966852546,0.0038912173966852547,4829,,,,,,,,,,,,
4,,,4829,,,,,0.75,,2.1023194789886475,,,,,
,0.00038869522039127336,0.0038869522039127334,4839,,,,,,,,,,,,
,0.00038869522039127336,0.0038869522039127334,4839,,,,,,,,,,,,
4,,,4839,,,,,0.9375,,0.9766086935997009,,,,,
,0.0003882681171168995,0.003882681171168995,4849,,,,,,,,,,,,
,0.0003882681171168995,0.003882681171168995,4849,,,,,,,,,,,,
4,,,4849,,,,,0.75,,2.3255138397216797,,,,,
,0.0003878404316437868,0.003878404316437868,4859,,,,,,,,,,,,
,0.0003878404316437868,0.003878404316437868,4859,,,,,,,,,,,,
4,,,4859,,,,,0.8125,,1.0748391151428223,,,,,
,0.0003874121657727691,0.0038741216577276912,4869,,,,,,,,,,,,
,0.0003874121657727691,0.0038741216577276912,4869,,,,,,,,,,,,
4,,,4869,,,,,0.875,,0.9867608547210693,,,,,
,0.0003869833213071246,0.003869833213071246,4879,,,,,,,,,,,,
,0.0003869833213071246,0.003869833213071246,4879,,,,,,,,,,,,
4,,,4879,,,,,0.875,,2.0235252380371094,,,,,
,0.00038655390005256745,0.003865539000525675,4889,,,,,,,,,,,,
,0.00038655390005256745,0.003865539000525675,4889,,,,,,,,,,,,
4,,,4889,,,,,0.8125,,1.949065923690796,,,,,
,0.00038612390381724055,0.0038612390381724056,4899,,,,,,,,,,,,
,0.00038612390381724055,0.0038612390381724056,4899,,,,,,,,,,,,
4,,,4899,,,,,0.8125,,2.1661345958709717,,,,,
,0.00038569333441170785,0.0038569333441170785,4909,,,,,,,,,,,,
,0.00038569333441170785,0.0038569333441170785,4909,,,,,,,,,,,,
4,,,4909,,,,,0.875,,1.4206554889678955,,,,,
,0.0003852621936489467,0.0038526219364894672,4919,,,,,,,,,,,,
,0.0003852621936489467,0.0038526219364894672,4919,,,,,,,,,,,,
4,,,4919,,,,,0.9375,,1.2550768852233887,,,,,
,0.0003848304833443402,0.0038483048334434023,4929,,,,,,,,,,,,
,0.0003848304833443402,0.0038483048334434023,4929,,,,,,,,,,,,
4,,,4929,,,,,1.0,,1.2136561870574951,,,,,
,0.0003843982053156696,0.003843982053156696,4939,,,,,,,,,,,,
,0.0003843982053156696,0.003843982053156696,4939,,,,,,,,,,,,
4,,,4939,,,,,0.8125,,2.0881500244140625,,,,,
,0.00038396536138310676,0.0038396536138310677,4949,,,,,,,,,,,,
,0.00038396536138310676,0.0038396536138310677,4949,,,,,,,,,,,,
4,,,4949,,,,,0.875,,1.9958910942077637,,,,,
,0.00038353195336920633,0.0038353195336920634,4959,,,,,,,,,,,,
,0.00038353195336920633,0.0038353195336920634,4959,,,,,,,,,,,,
4,,,4959,,,,,0.8125,,1.4815938472747803,,,,,
,0.00038309798309889786,0.0038309798309889786,4969,,,,,,,,,,,,
,0.00038309798309889786,0.0038309798309889786,4969,,,,,,,,,,,,
4,,,4969,,,,,0.9375,,1.3838605880737305,,,,,
,0.00038266345239947876,0.0038266345239947874,4979,,,,,,,,,,,,
,0.00038266345239947876,0.0038266345239947874,4979,,,,,,,,,,,,
4,,,4979,,,,,0.875,,1.4895176887512207,,,,,
,0.0003822283631006057,0.003822283631006057,4989,,,,,,,,,,,,
,0.0003822283631006057,0.003822283631006057,4989,,,,,,,,,,,,
4,,,4989,,,,,0.875,,1.8874552249908447,,,,,
,0.00038179271703428806,0.003817927170342881,4999,,,,,,,,,,,,
,0.00038179271703428806,0.003817927170342881,4999,,,,,,,,,,,,
4,,,4999,,,,,0.875,,1.1321072578430176,,,,,
,0.00038135651603487907,0.0038135651603487908,5009,,,,,,,,,,,,
,0.00038135651603487907,0.0038135651603487908,5009,,,,,,,,,,,,
4,,,5009,,,,,0.6875,,1.2955421209335327,,,,,
,0.0003809197619390689,0.0038091976193906888,5019,,,,,,,,,,,,
,0.0003809197619390689,0.0038091976193906888,5019,,,,,,,,,,,,
4,,,5019,,,,,0.75,,2.336153268814087,,,,,
,0.0003804824565858762,0.0038048245658587622,5029,,,,,,,,,,,,
,0.0003804824565858762,0.0038048245658587622,5029,,,,,,,,,,,,
4,,,5029,,,,,0.6875,,2.285820245742798,,,,,
,0.00038004460181664124,0.0038004460181664122,5039,,,,,,,,,,,,
,0.00038004460181664124,0.0038004460181664122,5039,,,,,,,,,,,,
4,,,5039,,,,,0.8125,,0.9207111597061157,,,,,
,0.0003796061994750175,0.003796061994750175,5049,,,,,,,,,,,,
,0.0003796061994750175,0.003796061994750175,5049,,,,,,,,,,,,
4,,,5049,,,,,0.875,,1.4165887832641602,,,,,
,0.00037916725140696406,0.003791672514069641,5059,,,,,,,,,,,,
,0.00037916725140696406,0.003791672514069641,5059,,,,,,,,,,,,
4,,,5059,,,,,0.75,,2.0237207412719727,,,,,
,0.00037872775946073777,0.003787277594607378,5069,,,,,,,,,,,,
,0.00037872775946073777,0.003787277594607378,5069,,,,,,,,,,,,
4,,,5069,,,,,0.9375,,1.969889760017395,,,,,
,0.000378287725486886,0.00378287725486886,5079,,,,,,,,,,,,
,0.000378287725486886,0.00378287725486886,5079,,,,,,,,,,,,
4,,,5079,,,,,0.6875,,2.453420877456665,,,,,
,0.0003778471513382378,0.0037784715133823777,5089,,,,,,,,,,,,
,0.0003778471513382378,0.0037784715133823777,5089,,,,,,,,,,,,
4,,,5089,,,,,0.8125,,2.971799850463867,,,,,
,0.00037740603886989705,0.0037740603886989707,5099,,,,,,,,,,,,
,0.00037740603886989705,0.0037740603886989707,5099,,,,,,,,,,,,
4,,,5099,,,,,0.6875,,1.5330240726470947,,,,,
,0.00037696438993923436,0.0037696438993923436,5109,,,,,,,,,,,,
,0.00037696438993923436,0.0037696438993923436,5109,,,,,,,,,,,,
4,,,5109,,,,,0.8125,,2.2114505767822266,,,,,
,0.000376522206405879,0.00376522206405879,5119,,,,,,,,,,,,
,0.000376522206405879,0.00376522206405879,5119,,,,,,,,,,,,
4,,,5119,,,,,0.9375,,1.392507553100586,,,,,
4,,,5124,,,,,,,,0.8743060231208801,0.809134304523468,1.9119443893432617,8.0,0.809134304523468
4,,,5124,,,,0.8272632956504822,,1.7390235662460327,,,,,,
,0.0003760794901317114,0.003760794901317114,5129,,,,,,,,,,,,
,0.0003760794901317114,0.003760794901317114,5129,,,,,,,,,,,,
5,,,5129,,,,,0.75,,2.2029526233673096,,,,,
,0.00037563624298085516,0.0037563624298085512,5139,,,,,,,,,,,,
,0.00037563624298085516,0.0037563624298085512,5139,,,,,,,,,,,,
5,,,5139,,,,,0.9375,,1.3574801683425903,,,,,
,0.00037519246681966907,0.0037519246681966905,5149,,,,,,,,,,,,
,0.00037519246681966907,0.0037519246681966905,5149,,,,,,,,,,,,
5,,,5149,,,,,0.9375,,2.051201105117798,,,,,
,0.0003747481635167397,0.003747481635167397,5159,,,,,,,,,,,,
,0.0003747481635167397,0.003747481635167397,5159,,,,,,,,,,,,
5,,,5159,,,,,0.8125,,1.5783445835113525,,,,,
,0.0003743033349428729,0.003743033349428729,5169,,,,,,,,,,,,
,0.0003743033349428729,0.003743033349428729,5169,,,,,,,,,,,,
5,,,5169,,,,,0.9375,,1.445561408996582,,,,,
,0.0003738579829710865,0.003738579829710865,5179,,,,,,,,,,,,
,0.0003738579829710865,0.003738579829710865,5179,,,,,,,,,,,,
5,,,5179,,,,,0.8125,,1.5394229888916016,,,,,
,0.00037341210947660193,0.0037341210947660192,5189,,,,,,,,,,,,
,0.00037341210947660193,0.0037341210947660192,5189,,,,,,,,,,,,
5,,,5189,,,,,0.6875,,2.106109142303467,,,,,
,0.00037296571633683686,0.0037296571633683683,5199,,,,,,,,,,,,
,0.00037296571633683686,0.0037296571633683683,5199,,,,,,,,,,,,
5,,,5199,,,,,1.0,,1.9979002475738525,,,,,
,0.00037251880543139683,0.003725188054313968,5209,,,,,,,,,,,,
,0.00037251880543139683,0.003725188054313968,5209,,,,,,,,,,,,
5,,,5209,,,,,0.875,,1.1912559270858765,,,,,
,0.00037207137864206743,0.0037207137864206743,5219,,,,,,,,,,,,
,0.00037207137864206743,0.0037207137864206743,5219,,,,,,,,,,,,
5,,,5219,,,,,0.875,,1.702518105506897,,,,,
,0.00037162343785280676,0.003716234378528068,5229,,,,,,,,,,,,
,0.00037162343785280676,0.003716234378528068,5229,,,,,,,,,,,,
5,,,5229,,,,,0.8125,,0.9793537855148315,,,,,
,0.00037117498494973684,0.0037117498494973686,5239,,,,,,,,,,,,
,0.00037117498494973684,0.0037117498494973686,5239,,,,,,,,,,,,
5,,,5239,,,,,0.625,,2.3024120330810547,,,,,
,0.00037072602182113625,0.0037072602182113626,5249,,,,,,,,,,,,
,0.00037072602182113625,0.0037072602182113626,5249,,,,,,,,,,,,
5,,,5249,,,,,0.875,,1.9043530225753784,,,,,
,0.0003702765503574319,0.003702765503574319,5259,,,,,,,,,,,,
,0.0003702765503574319,0.003702765503574319,5259,,,,,,,,,,,,
5,,,5259,,,,,0.6875,,2.141558885574341,,,,,
,0.00036982657245119107,0.0036982657245119106,5269,,,,,,,,,,,,
,0.00036982657245119107,0.0036982657245119106,5269,,,,,,,,,,,,
5,,,5269,,,,,0.8125,,1.6908230781555176,,,,,
,0.00036937608999711353,0.0036937608999711353,5279,,,,,,,,,,,,
,0.00036937608999711353,0.0036937608999711353,5279,,,,,,,,,,,,
5,,,5279,,,,,1.0,,1.7736825942993164,,,,,
,0.00036892510489202354,0.003689251048920235,5289,,,,,,,,,,,,
,0.00036892510489202354,0.003689251048920235,5289,,,,,,,,,,,,
